population	model	date	rep	h	S_allsites	W_meanFitness	L_mutationLoad	generation	subpopulation
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.300117597054136	0.740731107763527	0.259268892236473	8086	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.327032446862873	0.721060346500851	0.278939653499149	8086	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.298238458891136	0.74212435249634	0.25787564750366	8088	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.322577092735564	0.724280092920879	0.275719907079121	8088	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.295262654387141	0.74433605865747	0.25566394134253	8090	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.315606688805121	0.729346253808951	0.270653746191049	8090	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.292459817810606	0.746425237433556	0.253574762566444	8092	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.309403480880977	0.733884601875488	0.266115398124512	8092	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.289967467874753	0.748287910578626	0.251712089421374	8094	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.301844588821359	0.739452975218554	0.260547024781446	8094	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.2883896085517	0.749469535608544	0.250530464391456	8096	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.298329669445967	0.742056666009303	0.257943333990697	8096	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.285555248359245	0.751596815540366	0.248403184459634	8098	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.294277604898504	0.74506962775304	0.25493037224696	8098	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.28310939610699	0.753437360237098	0.246562639762902	8100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.289855591806357	0.748371630771146	0.251628369228854	8100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.282746741641759	0.753710647211436	0.246289352788564	8102	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.285276786989256	0.751806135361691	0.248193864638309	8102	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.28198665945775	0.754283747020165	0.245716252979835	8104	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.283452401958097	0.753178971131115	0.246821028868885	8104	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.281103847935371	0.754949931417542	0.245050068582458	8106	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0	0.280578616779111	0.755346558794349	0.244653441205651	8106	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.344911816503648	0.708282809568514	0.291717190431486	100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.349272259411623	0.70520110649267	0.29479889350733	100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.346229210160888	0.707350336639479	0.292649663360521	200	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.337083175413625	0.713849462709066	0.286150537290934	200	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.348209168044526	0.705951198338489	0.294048801661511	300	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.348427197428947	0.7057972970114	0.2942027029886	300	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.344119947234419	0.708843899084788	0.291156100915212	400	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.338561478816037	0.712794956251817	0.287205043748183	400	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.344821988109148	0.708346436333852	0.291653563666148	500	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.336575984189839	0.714211612723547	0.285788387276453	500	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.34191863012225	0.710406008007446	0.289593991992554	600	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.335456122886807	0.715011878680618	0.284988121319382	600	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.341759763485152	0.710518876786216	0.289481123213784	700	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.329650720340586	0.719174882726801	0.280825117273199	700	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.351709318731664	0.703484582049109	0.296515417950891	800	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.338135322994455	0.713098782706126	0.286901217293874	800	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.347989646021061	0.706106187185126	0.293893812814874	900	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.340037361994416	0.711743730100566	0.288256269899434	900	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.346293403607304	0.707304930840939	0.292695069159061	1000	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.344930146872411	0.708269826602418	0.291730173397582	1000	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.349542636078073	0.705010462342347	0.294989537657653	1100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.337960675627599	0.713223334406831	0.286776665593169	1100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.344311920960236	0.708707832741458	0.291292167258542	1200	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.340508208804071	0.7114086867192	0.2885913132808	1200	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.350853360521168	0.704086993235692	0.295913006764308	1300	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.340789472844546	0.711208621174484	0.288791378825516	1300	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.348223390443923	0.70594115808999	0.29405884191001	1400	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.341259284940379	0.7108745652395	0.2891254347605	1400	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.357773457046318	0.699231463025945	0.300768536974055	1500	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.34644717020884	0.707196179326864	0.292803820673136	1500	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.356262339904787	0.700288882416689	0.299711117583311	1600	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.35033375291061	0.704452937261289	0.295547062738711	1600	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358298123255781	0.698864696128214	0.301135303871786	1700	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.349325133486589	0.705163820622237	0.294836179377763	1700	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.352306074122398	0.703064899068969	0.296935100931031	1800	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.349727887928318	0.704879869946371	0.295120130053629	1800	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355284434788	0.700974033449783	0.299025966550217	1900	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.348747179671382	0.705571490538555	0.294428509461445	1900	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.356038379423205	0.700445737016001	0.299554262983999	2000	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.350700406608296	0.704194694332752	0.295805305667248	2000	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355375279918324	0.700910356264785	0.299089643735215	2100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.347470651109353	0.706472747816724	0.293527252183276	2100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355173532055849	0.701051777696204	0.298948222303796	2200	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.354281912345268	0.701677128025247	0.298322871974753	2200	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358486776087565	0.698732865759733	0.301267134240267	2300	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.350898226325276	0.704055404515211	0.295944595484789	2300	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355105460864471	0.701099500750194	0.298900499249806	2400	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.354129352105213	0.701784184222392	0.298215815777608	2400	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.351426455505945	0.703683600113351	0.296316399886649	2500	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.353147106071268	0.702473847608143	0.297526152391857	2500	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355953857388431	0.700504942616997	0.299495057383003	2600	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.346121723924651	0.707426371151124	0.292573628848876	2600	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36176550044199	0.696445664895075	0.303554335104925	2700	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.344566244674557	0.70852761445093	0.29147238554907	2700	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358929997725351	0.698423240855893	0.301576759144107	2800	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.349008941948714	0.705386822708961	0.294613177291039	2800	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360746004651269	0.697156050374875	0.302843949625125	2900	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.354131216771159	0.701782875630542	0.298217124369458	2900	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36008262294392	0.697618684380364	0.302381315619636	3000	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.3592382882291	0.698207956789861	0.301792043210139	3000	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.353007741996832	0.702571754047892	0.297428245952108	3100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.353526836781058	0.702207147355724	0.297792852644276	3100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.361310583665491	0.696762561787347	0.303237438212653	3200	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.354459548441751	0.701552495909142	0.298447504090858	3200	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.356816192587123	0.699901132928711	0.300098867071289	3300	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.350158460325769	0.704576433461228	0.295423566538772	3300	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.362737625739296	0.695768961419607	0.304231038580393	3400	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.354245962065948	0.701702353967429	0.298297646032571	3400	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.365256174467078	0.6940188381974	0.3059811618026	3500	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.344843962076858	0.708330871323146	0.291669128676854	3500	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.362096922931402	0.696214885383948	0.303785114616052	3600	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.353626431839949	0.702137214476072	0.297862785523928	3600	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36336097177019	0.695335391745094	0.304664608254906	3700	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.356860169230981	0.699870354302628	0.300129645697372	3700	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.366597584206717	0.693088498691089	0.306911501308911	3800	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.354870408856212	0.701264314965032	0.298735685034968	3800	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.3571607623898	0.699660009677726	0.300339990322274	3900	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.35068952053311	0.704202360290866	0.295797639709134	3900	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360796324617167	0.697120970388814	0.302879029611186	4000	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.348425874597261	0.705798230663046	0.294201769336954	4000	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36274949460472	0.695760703480444	0.304239296519556	4100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.35272251353747	0.702772176088566	0.297227823911434	4100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363681261454541	0.695112718653804	0.304887281346196	4200	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358482136285942	0.698736107749138	0.301263892250862	4200	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368095875597799	0.692050827721103	0.307949172278897	4300	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.352313637033043	0.703059581872066	0.296940418127934	4300	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.371024454591457	0.690027067022441	0.309972932977559	4400	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.356552278463914	0.700085871098975	0.299914128901025	4400	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.369717951768508	0.690929178510699	0.309070821489301	4500	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.359661680774935	0.697912403317497	0.302087596682503	4500	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.375410898894122	0.687006930398669	0.312993069601331	4600	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.357567444515239	0.69937552830857	0.30062447169143	4600	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.370461519594793	0.690415616760976	0.309584383239024	4700	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.350518587490052	0.704322742031554	0.295677257968446	4700	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.369056440951965	0.691386386843205	0.308613613156795	4800	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.35567812072985	0.700698124141583	0.299301875858417	4800	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.362669747055962	0.695816190903533	0.304183809096467	4900	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.357901230757183	0.699142125334786	0.300857874665214	4900	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.366735533032381	0.692992894541005	0.307007105458995	5000	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355809850000898	0.700605827767666	0.299394172232334	5000	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.365235414835731	0.694033245922178	0.305966754077822	5100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358364956428765	0.698817990343851	0.301182009656149	5100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.365090433180991	0.694133875305147	0.305866124694853	5200	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.351431854181947	0.70367980116384	0.29632019883616	5200	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.366281241861843	0.69330778661517	0.30669221338483	5300	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360463001040087	0.697353375975301	0.302646624024699	5300	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.367867959214422	0.69220857541883	0.30779142458117	5400	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36062724653159	0.697238848232902	0.302761151767098	5400	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36918639826076	0.691296541967159	0.308703458032841	5500	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355671357901202	0.700702862858954	0.299297137141046	5500	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368148998975171	0.69201406462032	0.30798593537968	5600	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.359421159261644	0.698080286453831	0.301919713546169	5600	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.364434091802356	0.694589613633423	0.305410386366577	5700	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.35973435623145	0.697861684058024	0.302138315941976	5700	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.372167070334632	0.689239081500507	0.310760918499493	5800	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355461941228532	0.700849617086879	0.299150382913121	5800	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.367693409866659	0.692329410519722	0.307670589480278	5900	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.353351835244386	0.702330045438937	0.297669954561063	5900	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.365861061351729	0.693599162245509	0.306400837754491	6000	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.364911093071902	0.694258372513404	0.305741627486596	6000	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.366984536043887	0.692820358705175	0.307179641294825	6100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360499573689845	0.697327872380893	0.302672127619107	6100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368294329773952	0.691913500971216	0.308086499028784	6200	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36255762924478	0.69589420866535	0.30410579133465	6200	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.371607839933008	0.68962463274481	0.31037536725519	6300	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363182573022223	0.695459449773968	0.304540550226032	6300	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363894149371264	0.694964753305819	0.305035246694181	6400	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.369016662880281	0.691413889407458	0.308586110592542	6400	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.37240167065341	0.689077404757722	0.310922595242278	6500	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.362745672769183	0.695763362568507	0.304236637431493	6500	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368258951506464	0.691937980105144	0.308062019894856	6600	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.357075611036775	0.69971958921081	0.30028041078919	6600	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363635302092221	0.695144666325236	0.304855333674764	6700	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.354138025952145	0.701778097080198	0.298221902919802	6700	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.37193975994713	0.68939577051105	0.31060422948895	6800	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355462664092467	0.700849110468151	0.299150889531849	6800	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.372066746509075	0.689308232070554	0.310691767929446	6900	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.352550317879195	0.702893200825714	0.297106799174286	6900	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368431971243757	0.691818271533874	0.308181728466126	7000	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.353098363980977	0.702508088486329	0.297491911513671	7000	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368212236934978	0.691970304446383	0.308029695553617	7100	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363280508693883	0.695391342820746	0.304608657179254	7100	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363659595925467	0.695127778801762	0.304872221198238	7200	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360734277833722	0.697164225844616	0.302835774155384	7200	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.375016344714168	0.687278045335964	0.312721954664036	7300	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.356091168443525	0.700408762147699	0.299591237852301	7300	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.370222699254574	0.690580521744011	0.309419478255989	7400	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360714595373578	0.697177947886746	0.302822052113254	7400	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.365380598257336	0.693932491114968	0.306067508885032	7500	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.361859632812201	0.696380109899388	0.303619890100612	7500	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.366241931146827	0.69333504157569	0.30666495842431	7600	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363758491569962	0.695059037091256	0.304940962908744	7600	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368319695305319	0.691895950440194	0.308104049559806	7700	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360924042838803	0.697031941023668	0.302968058976332	7700	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.367721469680839	0.692309984157663	0.307690015842337	7800	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.359957863328653	0.69770572444846	0.30229427555154	7800	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.372580471394673	0.688954208221108	0.311045791778892	7900	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.366531942870875	0.693133995439217	0.306866004560783	7900	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.367351328671029	0.692566283904898	0.307433716095102	8000	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358452609271039	0.698756739645203	0.301243260354797	8000	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368978338712908	0.691440387776841	0.308559612223159	8002	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.35885894531227	0.698472867275525	0.301527132724475	8002	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.371025899433759	0.690026070042866	0.309973929957134	8004	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358860935428641	0.69847147723462	0.30152852276538	8004	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.374080953819295	0.687921219724655	0.312078780275345	8006	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.352470538114102	0.702949279717112	0.297050720282888	8006	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.373637288270845	0.688226494384812	0.311773505615188	8008	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.353290378366319	0.702373209777261	0.297626790222739	8008	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.371567935664243	0.689652152260572	0.310347847739428	8010	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358068560351755	0.699025147953567	0.300974852046433	8010	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.368391091624379	0.691846553379565	0.308153446620435	8012	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360538633736764	0.697300635253425	0.302699364746575	8012	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.370981411283663	0.690056768709098	0.309943231290902	8014	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.358099712515078	0.699003372147175	0.300996627852825	8014	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.379579586799592	0.684148974019824	0.315851025980176	8016	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.354562976894545	0.701479939172217	0.298520060827783	8016	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.375468522293808	0.686967343864297	0.313032656135703	8018	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36251761234179	0.695922056753583	0.304077943246417	8018	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.370467864607851	0.69041123607877	0.30958876392123	8020	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.361403451330784	0.696697858079458	0.303302141920542	8020	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.373457030617843	0.688350563659306	0.311649436340694	8022	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.372703671586647	0.688869334158751	0.311130665841249	8022	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.379187675512864	0.684417152272155	0.315582847727845	8024	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.360228642986309	0.697516825507399	0.302483174492601	8024	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.381704796256049	0.682696558041352	0.317303441958648	8026	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.356457229670692	0.700152416578658	0.299847583421342	8026	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.379528155242628	0.684184161771626	0.315815838228374	8028	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.353062206505029	0.702533489864864	0.297466510135136	8028	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.379086241612855	0.68448657889419	0.31551342110581	8030	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.355301997601465	0.700961722481698	0.299038277518302	8030	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.376128461639936	0.686514136645663	0.313485863354337	8032	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.364926758656306	0.69424749663546	0.30575250336454	8032	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.371666864600253	0.68958392908161	0.31041607091839	8034	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36164026441415	0.69653289044553	0.30346710955447	8034	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.374542066932815	0.68760408335266	0.31239591664734	8036	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.374151695263871	0.687872556905076	0.312127443094924	8036	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.369036913102822	0.691399888264093	0.308600111735907	8038	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.371788640127008	0.689499959748213	0.310500040251787	8038	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.366699939845935	0.693017560805279	0.306982439194721	8040	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.369345870194244	0.691186308360818	0.308813691639182	8040	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.364779388553465	0.694349815499622	0.305650184500378	8042	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.373485751005077	0.688330794248458	0.311669205751542	8042	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36394533917849	0.694929179104594	0.305070820895406	8044	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.374616953659938	0.687552592861303	0.312447407138697	8044	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.365284784476973	0.693998982595607	0.306001017404393	8046	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.374743167096143	0.687465819962054	0.312534180037946	8046	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.365828605295181	0.693621674104462	0.306378325895538	8048	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.375930609222438	0.686649978565128	0.313350021434872	8048	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.362932357530688	0.695633486274442	0.304366513725558	8050	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.374743897359711	0.687465317930995	0.312534682069005	8050	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.36401136035515	0.694883300576988	0.305116699423012	8052	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.375963729657056	0.686627236796018	0.313372763203982	8052	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363914646549648	0.694950508635288	0.305049491364712	8054	1
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.372487431954704	0.689018311116808	0.310981688883192	8054	2
CA_AK	2D.3Epoch.Translocation	20191006	1	0.5	0.363791510989751	0.695036087024033	0.304963912975967	8056	1
